,comment,Gioco,URL,Video
149,I wanna see him go 30-0 with baby Bergkamp just because he moves so sluggish,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
150,"10:43, The moment he said : ""Vamos Caralho ""😂 right after scoring.. which means "" let's fucking go "" 🤸🏽.. just like diogo was saying every time he was scoring against MS dossary..",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
151,"what does he say at 7:07 when the guy rage quits? Sounds sick, I need to start saying it",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
152,Try making the slowest team. I wanna see you struggle,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
153,This man is insane 🔥🔥🔥,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
154,Everton only team that would make the viewers happy 😊,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
155,"He’s gameplay looks so smooth and fast while the rest of us can’t move, I think ea don’t add delay to game changers! I have 500 download 500 upload I’m d1 2200 skillrating but in champs I swear I can’t move I lose againt 50k squads",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
156,"Weekend league with lower league english players. So like championship, league 1, league 2. That would be a challenge😂",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
157,do a full united states team! so much potential with sabbi dest and nagbe 4*4* beasts,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
158,Do an Everton team including Godfrey,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
159,what position he's playing please help,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
160,He says he has no intro but he does have an intro. His intro is saying he has no intro cos that the start of every vod,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
161,What happens there at 6:14? Kinda gives him 99 pace instantly lmao,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
162,"What pass does he give at 15:47, when I pass with triangle often he doesn't give the ball to the player that makes the run but next to him, is the a r1 + x?",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
163,13:22 if you know you know 😂,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
164,is it just me or does he make it look wayyy to easy,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
165,"""Vamo caraio, vambora"" 😂😂😂🇧🇷🇧🇷🇧🇷",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
166,That fields of Athenry reference👀,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
167,Do a 30-0 with a team of 1 star skillers!!!,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
168,Why haven't you ever mentioned that you got top 100 with a bronze team,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
169,"Pls do the 1 mil 
Most people at this stage in the game have around this and if not u can give cheaper options in certain areas 
Love the vids👍",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
170,Not gonna lie but the pen tutorial helped so much.,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
171,Everyone’s name starts with the same letter🤷‍♂️,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
172,6:27 he mentions an og in Fifa🔥🔥,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
173,I will send you my account and play for me pls😂😂😂,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
174,Before I click play I know for a fact you wont have an intro 😂........,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
175,"full italian team bro,this is difficult",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
176,"whats his camera settings?
(in fifa)",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
177,‘He must be in a rush cause it’s Sunday’,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
178,Going straight to buy Dembele and Promes lol,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
179,Anyone know why his Player marker/arrrow is Blue? Mine is always red...,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
180,30-0 with a new zealand team,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
181,Cazoo team. Aston Villa/Everton Hybrid,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
182,If u swap Davis AMD Mendy mid game do they increase on chem at all ?,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
183,Try get top 100 with an Everton team or a Merseyside mix (6 liverpool or everton players and 5 of the other team),FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
184,Can I have your spare chair cause I’m sat on one from my kitchen,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
185,Damn bro u are honestly ur futchamps vids are CRAZY. Love from the netherlands,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
186,"10:45 Vamoooooo caraioooow
Virei fã hahahaha joga muitoc",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
187,Basically this video is what a finish I'm so good and what a.......,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
188,Didnt knew u talked portuguese 😂,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
189,no motivation in the intro ;(,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
190,How do you do those low crosses/passes inside the box? (for ps4),FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
191,a squad that consists of only cards that have a brother in the game at the same time. Ex. hazard brothers,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
192,Just me who bought dembele after this vid?,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
193,"Have to turn off the sound, you talk too much thats so insane",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
194,Aha composure world class that was brilliant mate,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
195,Why the opponent has always a Barca’s shirt?,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
196,5* skills team :),FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
197,Make a team with the coins from rewards.,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
198,"Play with only 5 star skillers, and defenders just the defenders with the most skills",FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
199,Please do a settings video :))),FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
200,This makes fifa looks easy..,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
201,Harry do a team of the players with the lowest skill moves in each position please !!!,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
202,Use 88 overmars n use that new inform Memphis depay,FIFA 21,https://www.youtube.com/watch?v=P0BRa09nr3M,Gameplay
